6	43	24.56176972	 
69	80	6.480320852	 
22	52	37.59400357	 
63	78	4.67783914	 
17	62	18.19739079	 
11	9	44.40120956	 
28	95	20.51438743	 
4	25	42.62528971	 
39	19	38.26834272	 
91	52	46.71818709	 
24	17	40.22037113	 
82	19	46.41793031	 
49	48	13.24994547	 
50	70	11.7868926	 
6	52	13.54901865	 
4	18	27.58007632	 
64	72	29.20268028	 
79	10	29.27778533	 
15	67	36.77506973	 
67	68	32.41021145	 
53	29	40.42745089	 
96	99	34.74086582	 
8	13	14.56607575	 
16	53	10.37779219	 
19	21	30.05065608	 
84	8	5.945895635	 
85	11	29.58997894	 
40	42	41.58072464	 
79	68	30.1093753	 
57	94	13.6934568	 
14	41	18.59549338	 
5	89	42.20882263	 
90	47	23.20700021	 
67	36	2.29213598	 
44	12	33.28555842	 
30	51	29.458555	 
33	98	10.30960624	 
90	13	37.39716756	 
76	28	26.80420657	 
71	68	39.84440988	 
63	77	41.75338602	 
87	27	21.40583723	 
53	63	19.15714248	 
80	56	7.352161745	 
37	29	21.0334527	 
51	17	39.10495912	 
26	31	7.386350017	 
65	60	20.37938977	 
80	0	3.444330893	 
41	57	8.765739762	 
85	22	48.81904377	 
27	69	38.90852012	 
53	20	24.14244428	 
35	78	26.38134651	 
4	37	8.211268986	 
79	31	15.85774098	 
55	99	2.700910669	 
84	30	3.242485279	 
82	60	22.10646886	 
2	77	29.05507621	 
80	37	33.72695754	 
22	56	9.546306404	 
58	6	46.22933775	 
10	7	42.78094653	 
99	75	35.61228272	 
97	50	49.23394292	 
58	46	14.23524897	 
30	58	30.32451937	 
29	56	41.98664452	 
77	59	3.752002868	 
24	59	48.63560158	 
18	49	1.499169393	 
43	2	32.94503014	 
19	29	44.93332836	 
12	46	27.21937653	 
18	39	41.56235696	 
98	57	15.61867887	 
28	78	29.69231662	 
38	47	20.79121952	 
90	89	30.48523808	 
45	11	26.16030567	 
91	2	1.730146704	 
31	84	30.54636659	 
60	39	24.01731349	 
50	21	37.71381003	 
14	51	37.94519094	 
64	87	15.90272708	 
71	19	40.49144561	 
12	43	21.43880048	 
13	51	39.7439471	 
25	31	16.11041894	 
28	24	9.814530609	 
16	59	20.16023726	 
72	49	31.94779383	 
6	2	31.4591056	 
80	35	3.589162892	 
32	72	6.713515595	 
4	39	44.49088397	 
49	31	42.40339608	 
35	92	27.81158697	 
30	80	11.55528877	 
73	75	14.60448705	 
44	48	7.426673044	 
2	93	22.09126108	 
17	58	16.710356	 
36	25	9.683095813	 
26	9	42.96361746	 
5	68	21.83733238	 
11	35	25.62491922	 
62	79	33.52760922	 
7	34	1.201777008	 
60	73	2.357351292	 
34	4	30.99652592	 
66	74	41.16089752	 
6	84	24.08246225	 
61	73	36.3135254	 
87	13	15.15101076	 
39	12	9.561966811	 
17	28	20.63077798	 
61	9	35.92172238	 
4	97	23.27676731	 
38	92	7.653272578	 
62	25	5.418519334	 
36	43	24.2718303	 
9	71	40.78921545	 
81	37	10.96643363	 
0	9	30.78203036	 
23	81	35.16747234	 
16	8	47.09323694	 
5	42	19.27515268	 
57	15	30.57340378	 
76	98	27.07728344	 
56	76	4.503530663	 
74	9	47.52733816	 
16	99	32.43681513	 
74	96	9.75882584	 
87	79	11.73306766	 
37	53	37.47960445	 
33	53	43.9616012	 
65	27	39.2198047	 
77	73	12.45979745	 
68	72	7.362934632	 
66	75	3.139176609	 
88	55	5.19083237	 
94	93	26.57925368	 
85	70	45.55482491	 
38	68	12.87811749	 
29	95	13.00074124	 
14	73	31.35935633	 
38	87	29.34525303	 
35	56	10.85616296	 
63	51	26.2497013	 
79	20	29.5634749	 
87	48	6.141223273	 
83	36	0.434221746	 
48	93	47.3908885	 
64	22	27.19443258	 
45	57	48.37930104	 
69	87	1.803938688	 
55	7	20.36328043	 
66	31	11.5038397	 
95	36	30.90297615	 
30	72	22.46885357	 
74	53	18.01694213	 
6	35	7.522146756	 
35	39	40.20343383	 
39	72	37.37216254	 
24	20	48.99936016	 
87	9	8.395448713	 
49	57	18.84404371	 
16	31	35.1164051	 
67	3	43.67315666	 
19	18	42.22437229	 
34	0	10.88886941	 
81	99	49.22037535	 
46	77	41.13548627	 
65	17	0.600347474	 
21	75	36.65552882	 
84	75	5.858578354	 
51	68	11.90942577	 
23	22	16.53457811	 
72	96	37.61269821	 
24	44	32.02854803	 
54	51	13.37767975	 
13	89	41.97502888	 
63	59	44.74258992	 
91	58	30.59133129	 
78	55	37.52890212	 
83	46	37.60673425	 
95	28	36.18870624	 
24	27	41.13044852	 
34	17	23.08695716	 
23	79	0.130746902	 
63	80	12.50917711	 
72	53	18.07465644	 
96	17	16.59342618	 
91	59	14.71703408	 
49	0	30.35601436	 
48	35	20.02981094	 
91	63	29.51367207	 
77	29	32.82664255	 
37	30	47.90056757	 
24	72	16.76515364	 
42	5	0.936776991	 
34	2	38.09842831	 
40	47	47.82551979	 
33	34	32.79932508	 
17	54	37.9396652	 
78	41	25.49568637	 
37	46	16.20371969	 
50	39	9.031425729	 
94	95	18.18572215	 
9	13	31.40796961	 
10	93	18.08416123	 
70	62	26.36243343	 
12	73	1.828226648	 
76	32	14.90342944	 
43	64	23.10544286	 
87	50	47.75228614	 
77	72	12.28889501	 
87	77	2.826975014	 
21	54	46.95698853	 
19	57	47.65794849	 
69	40	7.981873632	 
59	78	23.93957086	 
92	19	37.00837494	 
31	25	10.29777235	 
83	15	29.55346892	 
41	62	19.79399297	 
56	11	33.07182179	 
24	82	2.247735579	 
3	36	1.473352604	 
8	86	30.08318829	 
72	85	42.83556582	 
60	68	20.8588541	 
45	67	28.82600408	 
99	98	43.66184436	 
22	58	43.87198339	 
23	40	48.80509695	 
3	84	23.55832467	 
86	56	10.825852	 
29	7	34.57252576	 
81	77	49.06747786	 
76	61	38.39860758	 
83	58	27.25000259	 
7	23	40.38469655	 
86	62	31.13974554	 
6	4	24.29573177	 
4	7	35.19604658	 
43	33	10.01151431	 
68	73	44.90317293	 
61	72	48.64164025	 
6	10	41.38802641	 
64	6	35.00270244	 
45	12	8.879398675	 
10	34	22.13944285	 
46	90	16.37041204	 
8	18	24.61912637	 
5	3	14.19996456	 
91	20	23.83846429	 
3	58	14.36229805	 
62	40	6.080710246	 
67	27	15.00369076	 
23	78	1.69545851	 
18	94	4.730722242	 
97	20	46.40912591	 
66	40	25.44979653	 
50	15	47.64853759	 
21	91	19.66256885	 
70	3	16.88693897	 
65	28	45.3051311	 
73	95	36.01363232	 
18	24	6.862106729	 
30	39	8.089056669	 
2	50	17.00258169	 
52	72	21.71413908	 
17	91	15.16614331	 
19	93	21.62823803	 
19	23	9.29175216	 
8	67	4.615963318	 
76	72	5.003436313	 
24	60	25.31623655	 
72	70	13.0827676	 
18	78	5.160207305	 
47	26	41.56511207	 
16	62	17.40099259	 
50	24	21.81419492	 
57	83	39.99699971	 
3	59	25.00961309	 
65	46	25.9719624	 
29	73	46.62452062	 
94	25	37.7986054	 
17	69	21.6757426	 
25	90	28.3392145	 
77	78	32.79622003	 
35	62	25.92520283	 
65	7	36.50969949	 
59	67	7.518551818	 
17	9	18.84809477	 
98	82	25.44969803	 
12	42	18.16742521	 
30	54	30.80030109	 
49	96	13.44332158	 
53	80	49.71740136	 
57	88	12.05282487	 
52	85	47.64220271	 
84	48	49.97618211	 
21	77	49.02018208	 
56	82	18.6164333	 
70	8	6.167057922	 
0	22	35.16648508	 
60	66	20.83218251	 
25	2	47.58965737	 
21	36	41.19036478	 
71	43	29.00036737	 
77	98	27.74510637	 
5	79	6.514859805	 
52	17	3.940673157	 
44	70	36.48754615	 
78	92	31.15737394	 
56	26	31.45676972	 
97	24	23.2038872	 
51	85	14.09446944	 
22	46	42.4224028	 
91	96	48.08683705	 
43	87	44.17368729	 
42	74	47.90129279	 
77	33	26.01516863	 
28	61	35.09541638	 
2	54	43.20974991	 
99	51	26.86524764	 
69	77	38.52737216	 
28	23	4.722611637	 
11	1	32.20194199	 
9	95	43.69304722	 
94	82	28.81826735	 
28	10	5.241739368	 
83	54	49.74321178	 
48	6	10.32323136	 
50	79	8.540325786	 
63	31	35.18400681	 
41	91	41.15549802	 
46	95	22.36106614	 
40	85	22.92574411	 
91	98	35.24175466	 
63	40	33.7889678	 
28	42	21.24513782	 
45	89	7.377719199	 
8	81	14.09438013	 
43	60	10.12475444	 
56	99	20.69152764	 
63	88	26.56599751	 
74	34	21.73440911	 
22	21	39.86996308	 
36	7	31.83750201	 
24	85	33.39720615	 
21	33	10.90857329	 
13	27	18.82530527	 
35	51	25.4019298	 
10	65	7.597509068	 
38	65	2.375755411	 
45	46	43.58867558	 
47	99	15.40977724	 
18	5	45.09741397	 
10	4	20.86659542	 
95	65	24.11557793	 
40	62	27.98335241	 
30	91	26.56210414	 
1	77	41.50388964	 
30	29	22.58679491	 
76	56	49.84754677	 
21	42	28.09549122	 
98	54	45.12378153	 
59	98	17.38595498	 
60	72	27.99905648	 
45	1	29.96146645	 
39	1	31.14704349	 
86	36	7.843021727	 
10	5	1.008851164	 
44	34	39.33647876	 
18	38	23.42561199	 
5	95	23.68303345	 
76	94	12.20649722	 
70	80	18.70917077	 
45	81	11.62320487	 
2	67	23.95540391	 
69	74	29.8496171	 
84	11	49.76659793	 
56	64	6.880655007	 
5	99	43.90301038	 
0	15	1.795124665	 
71	24	30.48315485	 
28	17	37.01056853	 
67	81	0.884031978	 
81	19	16.52383769	 
87	96	32.60123482	 
41	80	41.03930178	 
23	75	25.3573126	 
61	22	30.47726102	 
0	18	32.42874868	 
65	78	0.314635847	 
60	75	24.07716118	 
45	25	7.738378135	 
69	86	40.54825447	 
43	6	4.130344133	 
34	82	9.767134058	 
92	70	10.69512889	 
40	30	34.5877589	 
63	68	45.25423093	 
8	23	19.81284965	 
36	23	39.63687828	 
45	29	11.07741304	 
62	41	43.57765642	 
87	73	4.185125015	 
15	97	16.53708525	 
27	89	6.363837728	 
72	73	10.98036258	 
96	70	2.460519906	 
82	75	40.84920207	 
39	56	8.913660133	 
37	51	22.28613686	 
62	92	4.15807276	 
18	59	27.23462177	 
95	18	4.761488363	 
45	60	48.9398854	 
73	66	7.82668142	 
96	77	9.283716739	 
49	21	33.13233483	 
33	76	45.35703623	 
74	2	12.98780749	 
62	54	46.70734635	 
75	91	43.84141434	 
4	9	25.29381863	 
61	59	31.3087744	 
0	1	37.34100149	 
82	74	29.47726658	 
83	49	4.725631193	 
68	86	20.98098925	 
96	47	2.623097336	 
44	25	21.35275275	 
57	73	24.37103196	 
0	98	13.02494297	 
74	51	32.13691801	 
8	80	30.52251107	 
33	69	21.51138442	 
9	8	0.707892683	 
59	87	15.24556507	 
75	63	36.17221071	 
0	33	0.897948072	 
73	98	41.67734932	 
35	34	25.4904072	 
47	97	40.32770509	 
59	39	38.44690038	 
2	86	42.60544227	 
46	7	41.324666	 
59	61	11.92068983	 
5	53	9.146569097	 
63	23	24.90819014	 
65	59	43.50459066	 
13	17	33.34446503	 
52	71	2.028254186	 
91	12	7.264696849	 
57	81	22.29814158	 
11	44	25.626023	 
95	85	20.83346748	 
20	47	31.69409348	 
54	91	49.39398781	 
18	73	35.22228368	 
0	16	31.51039689	 
8	83	22.44801847	 
97	85	31.89363287	 
65	33	27.94829125	 
51	53	30.17240056	 
42	9	29.47647772	 
84	23	39.74353321	 
18	17	47.17833799	 
78	74	43.43063287	 
45	9	26.21344232	 
4	6	47.28228065	 
65	43	34.98989838	 
37	71	21.55216714	 
0	49	13.26773412	 
3	70	24.15015823	 
14	54	35.97751222	 
1	61	46.39285888	 
20	79	36.68279001	 
24	75	29.5348054	 
14	86	6.273427142	 
35	86	11.67650236	 
74	30	10.88538377	 
88	70	27.58504705	 
6	19	30.51340057	 
22	54	48.46496563	 
73	24	3.816119583	 
49	91	14.78139764	 
22	94	25.20893403	 
3	10	32.86468717	 
42	89	27.49802646	 
62	26	25.21488525	 
42	91	47.02980068	 
94	1	45.17665918	 
74	75	8.613077427	 
51	2	38.96951292	 
43	55	34.31714568	 
73	69	11.93520155	 
49	19	23.65696553	 
35	84	31.30367751	 
38	59	22.64750451	 
52	78	24.78084021	 
9	53	45.74243176	 
4	15	12.82584029	 
86	30	37.76802981	 
6	77	42.61261004	 
24	35	12.62147223	 
7	66	23.35978371	 
9	98	31.72324381	 
26	97	45.96508444	 
16	64	37.99672298	 
41	4	4.694746113	 
56	78	40.49364447	 
94	68	25.05545206	 
77	10	0.692347865	 
67	62	23.81207978	 
5	94	21.19322447	 
40	37	34.39173041	 
18	20	38.3430318	 
65	98	5.169928444	 
18	19	1.465132086	 
20	52	21.38153184	 
68	26	21.16892663	 
10	27	39.66516648	 
32	52	9.196147505	 
75	40	48.81792231	 
36	30	4.081688406	 
60	20	35.03618144	 
27	12	13.30085235	 
44	60	14.32719773	 
62	53	27.7761084	 
48	87	15.9186705	 
53	13	11.54030453	 
10	92	35.6985561	 
94	39	5.339585624	 
1	75	27.98501779	 
94	0	8.008128868	 
66	93	17.256447	 
93	72	13.558097	 
88	54	38.86406483	 
58	42	35.10207384	 
61	52	9.204723817	 
0	38	38.96154774	 
30	87	31.34908346	 
62	24	43.61385799	 
62	93	11.70040057	 
75	84	8.491320495	 
83	89	46.90178666	 
26	38	47.07011592	 
27	13	37.91484315	 
51	88	47.17281449	 
29	40	41.57150563	 
50	55	0.583498768	 
2	64	49.74596313	 
99	52	43.67875808	 
49	44	29.06588202	 
68	14	46.67961619	 
75	35	11.30511496	 
39	11	39.93032209	 
70	81	7.384321009	 
33	30	18.2341873	 
10	25	25.09431455	 
0	89	9.5023984	 
9	66	29.64363255	 
58	94	43.96098104	 
45	52	25.10802429	 
60	8	0.846115525	 
26	23	7.955250489	 
37	77	22.41880497	 
23	12	31.24688052	 
21	26	18.17493068	 
83	74	16.34536007	 
41	46	43.99916418	 
17	78	5.939016931	 
51	64	6.098057546	 
7	97	45.2161185	 
65	37	17.508676	 
91	71	17.71773715	 
44	1	21.2004604	 
32	92	26.66470747	 
47	35	14.00569815	 
89	90	29.42106483	 
20	90	40.85032708	 
18	7	8.847948595	 
37	23	29.58691024	 
32	10	16.91325874	 
61	31	1.62415376	 
29	83	16.59619205	 
40	0	22.502467	 
45	13	27.86210188	 
58	73	49.5825998	 
2	97	2.281977181	 
19	25	7.502194205	 
4	89	49.91448737	 
90	84	31.46956309	 
57	74	32.19261231	 
94	36	45.48140444	 
32	88	41.26336545	 
3	7	48.42593729	 
45	71	29.09354848	 
90	99	1.111060916	 
15	5	0.703577492	 
96	7	43.28276531	 
46	15	41.27465832	 
78	76	32.65126986	 
42	22	1.790497795	 
51	32	29.68299488	 
64	18	14.68038845	 
61	49	5.520017949	 
2	15	7.311128804	 
15	11	22.31837809	 
11	36	11.95396405	 
66	82	22.79043494	 
70	21	3.395406887	 
44	10	32.57164097	 
9	96	7.819448404	 
59	60	12.2126823	 
27	50	39.61531075	 
68	89	20.5146518	 
33	89	31.49313126	 
5	27	0.317208614	 
52	5	40.13564322	 
63	24	21.72658952	 
74	45	34.03164466	 
40	45	7.997312608	 
74	86	41.84557484	 
72	39	21.79401804	 
50	61	17.71114789	 
7	70	2.167967802	 
36	78	27.48812301	 
21	63	28.46458397	 
41	76	20.57777066	 
85	54	0.339177756	 
90	48	41.46967135	 
12	99	8.355533904	 
36	38	7.534696648	 
70	37	5.526099566	 
1	88	3.089528165	 
70	72	26.1118369	 
94	51	48.84005869	 
0	86	8.780568453	 
92	3	8.509370946	 
46	34	29.31639072	 
29	31	25.05198455	 
28	82	48.56935229	 
53	68	25.21019289	 
30	45	42.58215612	 
85	66	39.61011132	 
37	60	40.16039097	 
23	86	11.28162063	 
76	10	1.868878767	 
70	24	14.85732479	 
50	33	41.18587567	 
2	62	31.32117738	 
80	22	45.45819657	 
7	76	15.25898276	 
83	62	2.579192654	 
31	88	26.76806598	 
47	9	25.29785271	 
82	13	49.45097706	 
46	76	40.11611779	 
97	70	29.24816676	 
92	80	21.8428245	 
88	90	46.25716364	 
68	31	8.046536028	 
30	15	23.1408475	 
54	47	19.88582853	 
36	72	29.24499725	 
90	14	47.0944405	 
14	28	9.125377768	 
43	42	25.26002345	 
0	79	47.82718513	 
77	69	42.95903762	 
69	41	32.96477881	 
53	56	14.79671143	 
75	88	35.41717919	 
72	44	43.94975073	 
44	49	6.284906853	 
40	54	24.42086242	 
10	19	27.64630832	 
81	60	48.88796169	 
96	40	8.606590171	 
88	19	42.76726386	 
90	5	36.15037055	 
64	54	38.90828402	 
96	87	22.38862863	 
39	41	40.20011672	 
39	86	35.93349977	 
68	17	39.29217387	 
74	3	15.33947563	 
92	44	25.61888618	 
18	3	36.81710556	 
96	32	9.966724183	 
6	0	46.75540116	 
44	78	35.93321027	 
71	92	21.98172038	 
87	0	25.80140486	 
25	30	37.1429659	 
96	1	25.58970635	 
67	79	49.10954743	 
10	77	20.33561759	 
82	94	2.883596441	 
28	67	36.03345394	 
26	85	22.13552782	 
45	28	29.06982408	 
51	74	20.19810263	 
20	88	37.48699036	 
45	99	4.114746921	 
0	80	48.70614464	 
40	23	5.087691789	 
96	9	38.40666262	 
92	52	12.06422998	 
73	92	21.09747	 
41	32	21.20990595	 
25	3	42.31806442	 
84	53	12.50735865	 
13	41	17.46835308	 
64	29	9.191643966	 
52	56	43.87559318	 
89	35	5.116800534	 
89	42	44.01028739	 
96	42	1.818284298	 
68	6	14.43752298	 
40	15	16.60091039	 
57	58	10.21720316	 
12	40	47.64017403	 
59	20	1.156043799	 
22	1	33.30548741	 
90	46	44.56620996	 
32	69	20.69710691	 
65	96	28.99986237	 
67	55	12.73421111	 
66	55	32.92825468	 
94	14	27.57063653	 
71	3	43.33872654	 
79	60	26.79741883	 
22	11	24.11862793	 
7	85	1.975622322	 
59	52	5.898698094	 
89	75	18.35391158	 
44	67	5.610122496	 
28	50	3.250641988	 
19	0	2.312139676	 
33	96	17.02318676	 
4	63	18.75121051	 
94	4	18.8640301	 
21	90	30.11633568	 
9	75	43.25936406	 
64	26	3.751851256	 
14	89	25.66152561	 
20	77	43.55966682	 
12	34	42.92855729	 
8	42	9.356166664	 
44	55	12.64862686	 
37	66	4.54465347	 
27	20	25.59398955	 
51	35	25.12245878	 
91	56	17.23865525	 
65	77	39.26251816	 
82	34	17.52583161	 
48	26	19.49241033	 
62	48	2.885708867	 
60	11	28.83960271	 
11	92	10.88109061	 
14	43	18.21978179	 
92	73	15.79781131	 
62	80	24.81592789	 
42	16	2.99886057	 
34	23	20.2289188	 
86	21	20.92557885	 
16	94	42.77622302	 
23	16	32.25622726	 
99	21	10.47338221	 
81	86	29.92171015	 
19	27	49.95373427	 
10	96	29.43016687	 
24	98	4.716678915	 
35	68	21.69619225	 
38	21	49.97403988	 
89	69	9.661681242	 
42	3	33.74722864	 
87	93	2.117461677	 
4	60	33.17706642	 
75	52	45.88609705	 
95	76	1.72266014	 
8	32	32.81570264	 
54	3	21.83130362	 
0	83	21.96528829	 
39	60	43.20640535	 
44	86	48.78049204	 
58	31	44.04072369	 
59	41	27.98733988	 
75	44	44.81844404	 
10	29	12.44916498	 
71	44	35.58854795	 
49	16	39.81198247	 
91	51	30.64768598	 
74	40	48.12569042	 
89	86	3.767060334	 
98	52	43.96356283	 
38	11	8.455620718	 
30	19	31.02184913	 
73	48	4.933170089	 
92	6	46.38523447	 
63	7	34.5884512	 
32	49	43.98998378	 
9	35	45.44508671	 
14	98	16.7762573	 
69	12	13.89151643	 
72	32	31.69472854	 
13	67	4.494127641	 
81	93	7.417341793	 
68	25	34.21205599	 
13	21	31.28035396	 
11	49	11.45753484	 
74	28	30.62051477	 
62	33	2.123299687	 
93	4	37.67904842	 
69	14	33.1357837	 
23	14	49.52721059	 
68	47	38.20238987	 
79	16	21.08705344	 
55	85	1.664157825	 
36	88	9.429153861	 
95	8	8.551031105	 
81	35	6.005223413	 
76	22	15.24245382	 
45	97	40.44210514	 
82	53	3.775033941	 
75	56	49.34167841	 
68	28	38.68435706	 
89	51	45.85079717	 
40	88	15.67037402	 
26	25	26.03963811	 
37	45	42.61998109	 
66	20	23.13339811	 
52	69	0.82528134	 
12	39	12.93014615	 
5	61	12.19897634	 
89	1	34.19563225	 
67	83	35.62645558	 
16	48	48.18222466	 
43	81	42.39260291	 
63	8	27.12557151	 
24	2	36.98501075	 
34	49	27.20598224	 
6	93	4.549400461	 
32	90	24.76712106	 
47	44	47.33739571	 
80	44	47.03316815	 
49	35	18.43676402	 
12	66	3.490565695	 
69	20	16.59177583	 
6	8	5.399226357	 
20	71	27.03404073	 
65	5	14.62617169	 
72	62	5.484627091	 
22	61	16.23754844	 
50	18	6.016039189	 
6	24	5.21543863	 
10	70	4.165115451	 
51	31	33.92427264	 
97	96	16.57954013	 
30	93	14.39487798	 
87	17	14.90368304	 
4	8	43.99235613	 
0	93	43.44001882	 
68	65	38.76832023	 
96	23	38.91706737	 
63	3	37.60784577	 
74	35	1.76846906	 
9	82	10.74961064	 
85	71	15.90807827	 
39	2	11.9616301	 
3	87	28.3773306	 
12	44	6.887277907	 
54	89	35.11825538	 
99	92	23.79717316	 
53	1	21.31454463	 
22	9	28.54463892	 
78	98	12.68847099	 
94	30	26.26069571	 
46	54	34.20141124	 
60	89	32.25764985	 
30	81	47.46944587	 
91	14	11.83432591	 
0	82	31.62002509	 
65	35	33.59654762	 
66	80	38.91060818	 
77	45	27.39554963	 
83	79	9.796444129	 
94	67	10.48234658	 
20	17	14.2051235	 
52	6	11.65493992	 
74	79	16.17712574	 
73	13	1.305692911	 
93	63	28.51838798	 
12	67	31.64139697	 
29	82	11.95271091	 
79	23	7.042573758	 
57	12	38.18496813	 
38	98	26.38767751	 
14	90	13.14570922	 
4	96	32.41155115	 
60	95	12.21143745	 
74	78	16.66905618	 
65	4	13.76764322	 
13	18	39.11199703	 
9	16	19.86241937	 
76	79	41.69010241	 
30	27	21.33919366	 
37	50	14.13152393	 
15	41	15.85620489	 
4	67	22.48923395	 
62	19	34.77016907	 
89	19	39.69234547	 
70	19	7.815324143	 
60	32	36.98988111	 
47	46	10.91271034	 
35	74	29.74458531	 
58	21	2.289152611	 
87	84	45.48158037	 
7	30	34.35271444	 
52	7	31.28487961	 
44	77	2.326166675	 
4	81	1.302320291	 
48	91	29.27372656	 
54	90	11.87509721	 
50	91	41.62429488	 
92	89	37.30249505	 
98	36	24.61151003	 
71	17	16.23397175	 
95	83	5.449826515	 
85	45	21.19407813	 
22	40	38.19771205	 
37	5	41.77761465	 
60	44	0.226393765	 
67	43	16.89587638	 
59	30	9.264571549	 
61	16	47.38987208	 
9	19	23.00136994	 
82	2	32.05944255	 
22	83	13.79012463	 
99	9	16.27026666	 
6	22	38.82669701	 
12	16	28.36108301	 
95	50	7.220586329	 
79	94	30.93608686	 
2	57	43.60958033	 
91	67	40.04563169	 
82	85	37.01577862	 
38	77	0.977479784	 
47	1	7.830249223	 
38	49	48.10150172	 
92	51	21.56553423	 
19	48	41.49399447	 
32	54	25.32969353	 
22	20	14.91343967	 
57	3	31.85249519	 
43	51	38.10774024	 
19	73	26.33384952	 
44	65	41.40369079	 
13	58	23.38651378	 
23	47	22.06262417	 
0	54	4.909549466	 
67	60	49.98187682	 
38	61	24.85598159	 
19	84	14.97994894	 
28	6	23.54754718	 
22	68	9.123893183	 
15	36	2.441379571	 
61	11	23.8603043	 
87	65	47.2273475	 
34	29	26.52030655	 
29	58	0.035325023	 
40	76	4.543237743	 
49	63	17.72179997	 
47	58	16.6578713	 
45	58	46.43457513	 
64	78	29.48714799	 
7	80	29.73772538	 
81	52	40.29509046	 
55	15	14.63607463	 
38	51	43.83564942	 
86	51	40.00394254	 
11	43	0.4182995	 
59	63	45.64343109	 
30	86	40.06436525	 
2	5	28.09287402	 
99	71	17.64298865	 
4	79	9.673396147	 
3	15	1.65301437	 
94	11	11.52457604	 
92	50	49.43603884	 
13	42	20.63189586	 
23	43	31.7052568	 
19	70	9.647559343	 
52	31	31.30821396	 
15	68	7.883016042	 
28	32	47.37825618	 
15	85	5.204478543	 
66	53	17.31639196	 
58	19	3.845339927	 
70	60	40.02615708	 
99	8	3.271611132	 
60	86	35.80277643	 
18	34	37.79642789	 
44	82	7.258107513	 
17	92	17.49939441	 
73	9	46.92514428	 
11	42	1.311026749	 
0	94	2.712419679	 
28	1	20.5865159	 
28	7	36.56975842	 
25	19	30.74747671	 
88	75	25.1905108	 
37	42	19.43896674	 
35	10	5.094428295	 
81	56	1.244452001	 
87	44	28.07815312	 
9	51	13.98458049	 
5	57	35.14285873	 
26	76	45.92207072	 
37	75	20.70385622	 
71	40	24.92454132	 
41	82	37.00632668	 
62	60	39.15196589	 
69	49	28.19860411	 
1	50	13.07495502	 
11	23	30.74326138	 
67	47	20.43868449	 
27	6	33.82567584	 
29	99	38.49216484	 
79	4	36.64529405	 
43	96	45.08416366	 
71	99	37.28799205	 
17	77	7.435088904	 
71	77	5.717832117	 
91	57	33.00534099	 
53	99	18.75628996	 
32	85	4.950757022	 
25	89	21.91288701	 
70	29	27.48752136	 
11	75	16.89680927	 
97	49	6.551841339	 
27	55	5.475074736	 
92	26	24.17876919	 
43	82	13.75105927	 
52	51	40.46401248	 
71	62	40.90786669	 
81	55	33.97449771	 
83	55	22.99423516	 
88	63	20.03793942	 
72	28	25.42639935	 
27	42	16.46860043	 
68	79	27.53749157	 
61	37	19.44282433	 
99	79	49.54304769	 
17	15	38.54441557	 
92	5	37.56810878	 
84	13	12.39238913	 
73	7	26.02010155	 
4	48	35.03709887	 
9	58	10.74929169	 
86	31	43.78841581	 
61	78	6.221206268	 
91	80	4.840489615	 
51	27	13.94573113	 
53	84	46.07304967	 
17	63	13.56300736	 
44	81	8.140570453	 
20	62	25.99614265	 
33	9	20.37338638	 
17	61	38.84366331	 
53	54	15.51476552	 
47	64	19.90067247	 
27	44	20.36821269	 
